s,t,V_theoretical,mc_mean,mc_std,mc_p50,mc_p90,mc_p99,success_rate
33,63,3.8880152702331543,3.9019999504089355,2.5088634490966797,3.0,7.0,11.0,1.0
33,64,1.3960472345352173,1.3899999856948853,0.5778408646583557,1.0,2.0,3.0,1.0
34,0,42.45722961425781,43.90700149536133,29.541637420654297,37.0,80.0999984741211,132.10000610351562,1.0
34,1,29.825571060180664,30.090999603271484,20.423728942871094,25.0,58.099998474121094,98.01000213623047,1.0
34,2,19.98736000061035,19.62299919128418,15.104532241821289,16.0,39.0,72.0,1.0
34,3,17.8674373626709,18.785999298095703,14.448052406311035,15.0,38.0,68.01000213623047,1.0
34,4,10.434565544128418,10.034000396728516,7.331906318664551,8.0,20.0,34.0099983215332,1.0
34,5,9.342352867126465,9.305999755859375,6.763753890991211,8.0,18.0,33.0,1.0
34,6,7.071267604827881,6.771999835968018,4.975541591644287,5.0,13.0,24.010000228881836,1.0
34,7,5.552368640899658,5.616000175476074,3.798492431640625,5.0,11.0,18.010000228881836,1.0
34,8,4.636606216430664,4.610000133514404,3.4417874813079834,4.0,9.0,17.0,1.0
34,9,6.054538726806641,6.090000152587891,4.53584623336792,5.0,12.0,21.010000228881836,1.0
34,10,3.981668472290039,4.03000020980835,2.6935291290283203,3.0,8.0,13.0,1.0
34,11,5.107061386108398,5.085999965667725,3.914154052734375,4.0,10.0,19.0,1.0
34,12,3.773908853530884,3.819999933242798,2.6865592002868652,3.0,7.0,12.0,1.0
34,13,4.875566482543945,4.747000217437744,3.642936944961548,4.0,9.0,17.0,1.0
34,14,3.739218235015869,3.7709999084472656,2.8549184799194336,3.0,7.099999904632568,14.0,1.0
34,15,4.055737018585205,4.066999912261963,3.094917058944702,3.0,8.0,14.0,1.0
34,16,4.355114459991455,4.28000020980835,3.1425466537475586,4.0,8.0,15.0,1.0
34,17,5.886455059051514,6.072999954223633,4.727120876312256,5.0,12.0,23.0,1.0
34,18,4.79734468460083,4.859000205993652,3.53342866897583,4.0,9.0,18.0,1.0
34,19,6.725209712982178,6.60099983215332,4.723113059997559,5.0,13.0,23.0,1.0
34,20,5.090839385986328,5.11299991607666,3.4845705032348633,4.0,10.0,17.0,1.0
34,21,6.605659484863281,6.642000198364258,4.6807942390441895,5.0,13.0,23.0,1.0
34,22,5.704061985015869,5.579999923706055,4.189463138580322,4.0,11.0,20.0,1.0
34,23,5.376039505004883,5.327000141143799,3.339172124862671,4.0,10.0,16.0,1.0
34,24,5.454937934875488,5.558000087738037,3.520033359527588,5.0,10.0,18.0,1.0
34,25,6.648159027099609,6.880000114440918,5.043371677398682,5.0,13.100000381469727,25.0,1.0
34,26,4.842916965484619,4.985000133514404,3.1674554347991943,4.0,9.0,17.0,1.0
34,27,6.281436920166016,6.440999984741211,4.370871543884277,5.0,12.0,23.0,1.0
34,28,4.566459655761719,4.514999866485596,2.749140977859497,4.0,8.0,13.0,1.0
34,29,6.114853382110596,5.955999851226807,4.053401470184326,5.0,11.0,19.010000228881836,1.0
34,30,5.185068130493164,5.214000225067139,3.654613971710205,4.0,9.0,19.0,1.0
34,31,4.175893783569336,4.317999839782715,2.7642133235931396,4.0,8.0,14.0,1.0
34,32,5.009803771972656,5.061999797821045,3.586942434310913,4.0,10.0,16.010000228881836,1.0
34,33,4.627000331878662,4.388000011444092,4.278253555297852,3.0,10.0,20.0,1.0
34,35,3.4118993282318115,3.2960000038146973,3.0971574783325195,2.0,7.0,14.0,1.0
34,36,2.8466744422912598,3.0350000858306885,2.6851024627685547,2.0,7.0,13.0,1.0
34,37,4.419888973236084,4.359000205993652,3.513988971710205,3.0,9.0,16.010000228881836,1.0
34,38,3.743250846862793,3.684000015258789,2.6911232471466064,3.0,7.0,13.0,1.0
34,39,3.817960500717163,3.6540000438690186,2.8938353061676025,3.0,8.0,14.010000228881836,1.0
34,40,3.7748496532440186,3.6689999103546143,3.0022389888763428,3.0,7.0,15.0,1.0
34,41,5.3901286125183105,5.265999794006348,4.419869422912598,4.0,11.0,20.0,1.0
34,42,3.670565605163574,3.7880001068115234,2.577024459838867,3.0,7.0,12.0,1.0
34,43,4.822025299072266,4.534999847412109,3.3341829776763916,4.0,9.0,15.0,1.0
34,44,3.5552611351013184,3.638000011444092,3.0313289165496826,3.0,7.0,15.0,1.0
34,45,5.420980930328369,5.2270002365112305,3.92319655418396,4.0,11.0,19.010000228881836,1.0
34,46,4.00509786605835,3.9730000495910645,2.951655864715576,3.0,8.0,14.0,1.0
34,47,4.078446388244629,4.039000034332275,2.735229253768921,3.0,8.0,13.010000228881836,1.0
34,48,3.9971988201141357,4.122000217437744,2.8735196590423584,4.0,8.0,14.0,1.0
34,49,5.101226329803467,5.114999771118164,3.4400253295898438,4.0,10.0,17.0,1.0
34,50,3.6738476753234863,3.7249999046325684,2.6312308311462402,3.0,7.0,13.0,1.0
34,51,5.063869953155518,5.065999984741211,3.22639799118042,4.0,9.0,16.0,1.0
34,52,4.101470470428467,4.2220001220703125,2.9763596057891846,3.0,8.0,16.0,1.0
34,53,5.372654438018799,5.408999919891357,3.625150680541992,5.0,10.0,16.0,1.0
34,54,3.7865335941314697,3.7769999504089355,2.5587635040283203,3.0,7.0,13.0,1.0
34,55,3.9365358352661133,3.888000011444092,2.3395416736602783,3.0,7.0,12.0,1.0
34,56,3.9537813663482666,3.9679999351501465,2.417224884033203,3.0,7.0,12.010000228881836,1.0
34,57,4.478664875030518,4.553999900817871,2.6797544956207275,4.0,8.0,13.0,1.0
34,58,3.4361844062805176,3.4660000801086426,2.2598326206207275,3.0,6.0,11.0,1.0
34,59,4.516937732696533,4.544000148773193,2.695192813873291,4.0,8.0,13.0,1.0
34,60,3.420187473297119,3.430000066757202,2.0275847911834717,3.0,6.0,10.010000228881836,1.0
34,61,4.488480567932129,4.517000198364258,2.705496311187744,4.0,8.0,14.0,1.0
34,62,3.5794894695281982,3.5950000286102295,1.7248115539550781,3.0,6.0,10.0,1.0
34,63,4.1097588539123535,4.130000114440918,2.6463370323181152,4.0,8.0,13.0,1.0
34,64,1.5258742570877075,1.5089999437332153,0.6179959774017334,1.0,2.0,3.0,1.0
35,0,42.49067306518555,42.770999908447266,28.236122131347656,36.0,79.0999984741211,136.0399932861328,1.0
35,1,29.859371185302734,29.57200050354004,19.49253273010254,25.0,53.0,97.01000213623047,1.0
35,2,20.021196365356445,20.520999908447266,16.599987030029297,16.0,43.0,78.0199966430664,1.0
35,3,17.911903381347656,18.106000900268555,13.977866172790527,14.0,36.0,66.02999877929688,1.0
35,4,10.457380294799805,10.854000091552734,8.639252662658691,8.0,23.0,39.029998779296875,1.0
35,5,9.33642864227295,9.548999786376953,6.989249229431152,8.0,19.0,33.0,1.0
35,6,7.059988021850586,7.006999969482422,5.059540748596191,6.0,14.0,24.010000228881836,1.0
35,7,5.5442023277282715,5.603000164031982,3.986149549484253,5.0,11.0,20.0,1.0
35,8,4.562741756439209,4.486999988555908,3.0799074172973633,3.0,9.0,15.0,1.0
35,9,5.890544414520264,6.176000118255615,4.806976318359375,5.0,12.0,22.0,1.0
35,10,3.8310751914978027,3.934999942779541,2.8342151641845703,3.0,8.0,14.0,1.0
35,11,5.035933971405029,4.916999816894531,3.80527400970459,4.0,10.0,19.0,1.0
35,12,3.7840681076049805,3.8269999027252197,2.67227840423584,3.0,7.0,13.010000228881836,1.0
35,13,4.791295528411865,4.807000160217285,3.7410895824432373,4.0,10.0,18.0,1.0
35,14,3.824676752090454,3.9089999198913574,2.847581148147583,3.0,8.0,14.0,1.0
35,15,4.0951056480407715,4.176000118255615,3.316779136657715,3.0,9.0,16.0,1.0
35,16,4.329260349273682,4.238999843597412,3.207160711288452,3.0,8.0,16.0,1.0
35,17,5.566579341888428,5.572999954223633,4.526662349700928,4.0,11.0,23.0,1.0
35,18,4.574735641479492,4.547999858856201,3.410820484161377,4.0,9.0,16.0,1.0
35,19,6.537248611450195,6.828000068664551,5.120782852172852,5.0,13.0,25.0,1.0
35,20,4.938790321350098,5.059999942779541,3.58530330657959,4.0,9.0,18.010000228881836,1.0
35,21,6.503519058227539,6.6020002365112305,5.015535354614258,5.0,13.0,23.010000228881836,1.0
35,22,5.594899654388428,5.494999885559082,3.9954943656921387,4.0,11.0,19.010000228881836,1.0
35,23,5.280198097229004,5.23799991607666,3.736489772796631,4.0,10.0,18.0,1.0
35,24,5.4147257804870605,5.267000198364258,3.35882568359375,4.0,10.0,16.010000228881836,1.0
35,25,6.609271049499512,6.48199987411499,4.736631393432617,5.0,13.0,22.0,1.0
35,26,4.7511305809021,4.813000202178955,3.0000052452087402,4.0,9.0,15.0,1.0
35,27,6.165421485900879,6.2179999351501465,4.172346591949463,5.0,12.0,21.0,1.0
35,28,4.500564098358154,4.426000118255615,2.6609253883361816,4.0,8.0,13.010000228881836,1.0
35,29,6.000853061676025,6.078999996185303,4.224069118499756,5.0,11.0,21.0,1.0
35,30,5.123292922973633,5.506999969482422,3.9799435138702393,4.0,11.0,18.010000228881836,1.0
35,31,4.112790107727051,4.046000003814697,2.732010841369629,3.5,8.0,13.0,1.0
35,32,5.159407138824463,5.294000148773193,3.7578670978546143,5.0,10.0,17.010000228881836,1.0
35,33,5.3687238693237305,5.046000003814697,4.267303943634033,4.0,11.0,19.0,1.0
35,34,2.2760212421417236,2.2079999446868896,1.7154403924942017,2.0,4.0,8.0,1.0
35,36,2.0234553813934326,2.0439999103546143,2.007999897003174,1.0,4.0,10.0,1.0
35,37,3.751826763153076,3.5280001163482666,3.15518856048584,2.0,7.0,15.020000457763672,1.0
35,38,3.2805540561676025,3.3429999351501465,3.1380488872528076,2.0,7.099999904632568,15.0,1.0
35,39,3.6438961029052734,3.6679999828338623,3.2893428802490234,3.0,8.0,16.0,1.0
35,40,3.726949453353882,3.5869998931884766,2.7655797004699707,3.0,7.0,14.0,1.0
35,41,4.960751533508301,4.973999977111816,4.545473098754883,4.0,11.0,22.010000228881836,1.0
35,42,3.447535753250122,3.4570000171661377,2.534196376800537,3.0,7.0,12.0,1.0
35,43,4.670857906341553,4.668000221252441,3.8879013061523438,4.0,10.0,18.010000228881836,1.0
35,44,3.4891042709350586,3.494999885559082,2.4742624759674072,3.0,7.0,12.010000228881836,1.0
35,45,5.163265705108643,5.076000213623047,4.091482162475586,4.0,10.0,20.0,1.0
35,46,3.9583029747009277,3.8389999866485596,2.8346216678619385,3.0,7.0,15.0,1.0
35,47,4.041403770446777,3.9830000400543213,3.0319483280181885,3.0,8.0,15.0,1.0
35,48,3.850229024887085,3.874000072479248,3.0692219734191895,3.0,8.0,14.0,1.0
35,49,4.823845386505127,4.788000106811523,3.6566452980041504,4.0,9.0,17.010000228881836,1.0
35,50,3.537846088409424,3.489000082015991,2.17482852935791,3.0,6.0,10.0,1.0
35,51,4.898299217224121,4.8480000495910645,3.2861673831939697,4.0,9.0,16.0,1.0
35,52,3.8048107624053955,3.5899999141693115,2.5992112159729004,3.0,7.0,13.0,1.0
35,53,5.152954578399658,5.216000080108643,3.5118861198425293,4.0,10.0,16.010000228881836,1.0
35,54,3.5480029582977295,3.575000047683716,2.2961652278900146,3.0,7.0,11.010000228881836,1.0
35,55,3.759502649307251,3.882999897003174,2.683898448944092,3.0,7.0,14.0,1.0
35,56,3.72347354888916,3.5810000896453857,2.1497530937194824,3.0,6.0,11.0,1.0
35,57,4.353497505187988,4.288000106811523,2.7793984413146973,4.0,8.0,13.0,1.0
35,58,3.1423652172088623,3.200000047683716,1.8341211080551147,3.0,5.0,9.010000228881836,1.0
35,59,3.9455771446228027,3.9240000247955322,2.757575750350952,3.0,8.0,13.0,1.0
35,60,3.3118820190429688,3.2760000228881836,1.7921563386917114,3.0,5.0,9.0,1.0
35,61,4.308907985687256,4.339000225067139,2.5849719047546387,4.0,8.0,13.0,1.0
35,62,3.3369386196136475,3.2960000038146973,2.1891512870788574,3.0,6.0,11.0,1.0
35,63,3.8554396629333496,3.742000102996826,2.383995771408081,3.0,7.0,12.0,1.0
35,64,1.496671438217163,1.5470000505447388,0.7535191178321838,1.0,3.0,4.0,1.0
36,0,42.49873352050781,42.816001892089844,29.256591796875,35.0,81.0,142.00999450683594,1.0
36,1,29.867496490478516,29.606000900268555,19.911975860595703,25.0,54.0,100.0199966430664,1.0
36,2,20.029327392578125,20.743000030517578,17.229768753051758,16.0,41.0,86.02999877929688,1.0
36,3,17.92135238647461,17.96299934387207,13.484569549560547,15.0,37.0,59.040000915527344,1.0
36,4,10.485336303710938,10.118000030517578,7.761061668395996,8.0,20.100000381469727,37.02000045776367,1.0
36,5,9.4075927734375,9.597000122070312,7.2996296882629395,7.0,20.0,36.0,1.0
36,6,7.123746871948242,7.047999858856201,5.037230968475342,6.0,13.0,25.0,1.0
36,7,5.58350133895874,5.51800012588501,3.923222780227661,4.0,11.0,19.0,1.0
36,8,4.711510181427002,4.603000164031982,3.188321113586426,4.0,9.0,16.0,1.0
36,9,6.096039295196533,6.0970001220703125,4.480133056640625,5.0,11.0,22.010000228881836,1.0
36,10,4.053544044494629,4.059999942779541,2.8111207485198975,3.0,7.0,14.010000228881836,1.0
36,11,5.227293014526367,5.216000080108643,3.901454210281372,4.0,10.0,18.0,1.0
36,12,3.812347173690796,3.8589999675750732,2.72820782661438,3.0,7.0,14.0,1.0
36,13,4.818997859954834,4.827000141143799,3.7364518642425537,4.0,10.0,18.010000228881836,1.0
36,14,3.860928773880005,3.9159998893737793,2.8310675621032715,3.0,8.0,14.0,1.0
36,15,4.113865375518799,4.026000022888184,3.010535478591919,3.0,8.0,15.010000228881836,1.0
36,16,4.428863525390625,4.5329999923706055,3.4241654872894287,4.0,9.0,16.0,1.0
36,17,5.672203063964844,5.6539998054504395,4.536990642547607,4.0,11.0,21.010000228881836,1.0
36,18,4.75455904006958,4.8429999351501465,3.743040084838867,4.0,10.0,18.0,1.0
36,19,6.686359405517578,6.818999767303467,4.937837600708008,6.0,13.0,24.010000228881836,1.0
36,20,5.0520405769348145,4.994999885559082,3.546684980392456,4.0,9.0,17.0,1.0
36,21,6.551191806793213,6.892000198364258,5.381295204162598,5.0,14.0,27.0,1.0
36,22,5.816641807556152,5.710000038146973,4.408843040466309,5.0,11.0,19.010000228881836,1.0
36,23,5.370152473449707,5.2829999923706055,3.5954012870788574,4.0,9.0,19.010000228881836,1.0
36,24,5.481081962585449,5.563000202178955,3.8272745609283447,5.0,10.0,20.0,1.0
36,25,6.665862083435059,6.354000091552734,4.55507230758667,5.0,13.0,22.0,1.0
36,26,4.765204906463623,4.52400016784668,2.7556166648864746,4.0,8.0,13.010000228881836,1.0
36,27,6.314268589019775,6.474999904632568,4.221063137054443,5.0,12.0,21.0,1.0
36,28,4.631471633911133,4.732999801635742,2.8958091735839844,4.0,8.0,15.020000457763672,1.0
36,29,6.209208965301514,6.111000061035156,4.002084255218506,5.0,11.0,20.0,1.0
36,30,5.245396137237549,5.209000110626221,3.4054837226867676,4.0,10.0,16.010000228881836,1.0
36,31,4.463101387023926,4.343999862670898,2.403677225112915,4.0,7.0,12.010000228881836,1.0
36,32,5.44448709487915,5.474999904632568,3.5795774459838867,5.0,10.0,18.0,1.0
36,33,6.307097434997559,6.025000095367432,4.243863105773926,5.0,12.0,21.010000228881836,1.0
36,34,4.035392761230469,4.138000011444092,2.5974903106689453,4.0,7.0,13.0,1.0
36,35,4.544291019439697,4.584000110626221,3.8844492435455322,3.0,10.0,17.010000228881836,1.0
36,37,3.600167989730835,3.6470000743865967,3.455487012863159,3.0,8.0,17.010000228881836,1.0
36,38,3.3076999187469482,3.2709999084472656,2.6656253337860107,2.0,7.0,13.0,1.0
36,39,3.716773509979248,3.578000068664551,3.2582075595855713,3.0,7.0,16.010000228881836,1.0
36,40,3.72004771232605,3.6459999084472656,2.7226243019104004,3.0,7.0,13.010000228881836,1.0
36,41,5.609951972961426,5.553999900817871,4.639944553375244,4.0,11.0,24.0,1.0
36,42,3.700561046600342,3.5940001010894775,2.7840912342071533,3.0,7.0,14.010000228881836,1.0
36,43,5.1184539794921875,5.02400016784668,3.6093523502349854,4.0,10.0,17.010000228881836,1.0
36,44,3.7494406700134277,3.859999895095825,2.671029806137085,3.0,7.0,13.0,1.0
36,45,5.529767990112305,5.557000160217285,4.350028991699219,4.0,11.0,20.0,1.0
36,46,4.175930500030518,4.118000030517578,2.8206517696380615,3.0,8.0,14.0,1.0
36,47,4.106131553649902,4.026000022888184,2.9650168418884277,3.0,8.0,15.0,1.0
36,48,4.014514923095703,3.9570000171661377,2.8943307399749756,3.0,8.0,15.0,1.0
36,49,5.0184431076049805,5.020999908447266,3.4731192588806152,4.0,9.0,18.0,1.0
36,50,3.7037222385406494,3.6760001182556152,2.589019775390625,3.0,7.0,13.0,1.0
36,51,5.171131134033203,5.013000011444092,3.30890154838562,4.0,9.0,16.0,1.0
36,52,4.162878036499023,4.192999839782715,2.760389566421509,3.0,8.0,14.0,1.0
36,53,5.3024210929870605,5.5269999504089355,3.66650652885437,5.0,10.0,18.010000228881836,1.0
36,54,3.702892541885376,3.6579999923706055,2.057434320449829,3.0,6.0,10.0,1.0
36,55,3.684238910675049,3.6540000438690186,2.5306687355041504,3.0,7.0,13.0,1.0
36,56,3.859597682952881,3.884999990463257,2.4580020904541016,3.0,7.0,12.0,1.0
36,57,4.542095184326172,4.618000030517578,2.60922908782959,4.0,8.0,13.0,1.0
36,58,3.3409948348999023,3.4049999713897705,1.9690035581588745,3.0,6.0,11.0,1.0
36,59,4.352324485778809,4.284999847412109,2.8315675258636475,4.0,8.0,14.010000228881836,1.0
36,60,3.3253517150878906,3.3420000076293945,1.9557698965072632,3.0,6.0,10.010000228881836,1.0
36,61,4.435667991638184,4.414000034332275,2.4508373737335205,4.0,8.0,12.010000228881836,1.0
36,62,3.541285991668701,3.4749999046325684,1.9614726305007935,3.0,6.0,10.0,1.0
36,63,4.128602027893066,4.068999767303467,2.567924976348877,4.0,8.0,12.010000228881836,1.0
36,64,1.5509880781173706,1.5369999408721924,0.7033001184463501,1.0,2.0,4.0,1.0
37,0,42.521846771240234,44.14500045776367,29.246742248535156,37.0,81.0,153.02000427246094,1.0
37,1,29.890939712524414,31.159000396728516,21.30107307434082,26.0,59.0,103.0199966430664,1.0
37,2,20.052806854248047,19.88800048828125,15.784341812133789,16.0,40.0,74.01000213623047,1.0
37,3,17.965383529663086,18.81399917602539,14.737822532653809,15.0,38.0,70.02999877929688,1.0
37,4,10.473601341247559,10.336000442504883,7.693055629730225,8.0,20.0,38.0,1.0
37,5,9.363875389099121,9.15999984741211,6.844442844390869,7.0,18.0,33.0099983215332,1.0
37,6,7.12898063659668,6.951000213623047,5.049613952636719,5.0,14.0,26.0,1.0
37,7,5.561221599578857,5.77400016784668,4.357857704162598,5.0,11.0,20.010000228881836,1.0
37,8,4.658345699310303,4.64300012588501,3.3222808837890625,4.0,9.0,17.010000228881836,1.0
37,9,6.1126017570495605,6.000999927520752,4.516303539276123,5.0,12.0,22.0,1.0
37,10,4.028710842132568,3.930999994277954,2.673992872238159,3.0,7.0,14.0,1.0
37,11,5.209720134735107,5.09499979019165,3.723435878753662,4.0,10.0,19.0,1.0
37,12,3.727180004119873,3.753999948501587,2.712836980819702,3.0,7.0,14.0,1.0
37,13,4.633677959442139,4.624000072479248,3.662597894668579,4.0,9.0,18.0,1.0
37,14,3.765231132507324,3.7750000953674316,2.817512273788452,3.0,7.0,14.0,1.0
37,15,4.124829292297363,4.11299991607666,3.3466744422912598,3.0,8.0,18.0,1.0
37,16,4.410682678222656,4.4720001220703125,3.310168504714966,4.0,9.0,17.0,1.0
37,17,5.614902019500732,5.60099983215332,4.46181583404541,4.0,11.0,20.010000228881836,1.0
37,18,4.757338047027588,4.734000205993652,3.5585453510284424,4.0,9.0,17.010000228881836,1.0
37,19,6.660293102264404,6.757999897003174,4.9156317710876465,6.0,13.0,23.010000228881836,1.0
37,20,4.94309139251709,4.992000102996826,3.594987630844116,4.0,10.0,18.0,1.0
37,21,6.552717208862305,6.35099983215332,4.80601692199707,5.0,13.0,22.0,1.0
37,22,5.751481533050537,5.767000198364258,4.198417663574219,5.0,11.0,20.010000228881836,1.0
37,23,5.350958347320557,5.145999908447266,3.4188716411590576,4.0,10.0,16.010000228881836,1.0
37,24,5.282810211181641,5.304999828338623,3.609705686569214,4.0,10.0,18.010000228881836,1.0
37,25,6.414091110229492,6.439000129699707,4.919174671173096,5.0,12.0,24.0,1.0
37,26,4.801730632781982,4.790999889373779,2.944031000137329,4.0,9.0,15.0,1.0
37,27,6.249098777770996,6.339000225067139,4.288365364074707,5.0,12.0,21.010000228881836,1.0
37,28,4.6008405685424805,4.791999816894531,3.0213797092437744,4.0,9.0,16.0,1.0
37,29,6.111114025115967,5.958000183105469,3.6886630058288574,5.0,11.0,17.010000228881836,1.0
37,30,5.186570167541504,5.198999881744385,3.331876516342163,4.0,10.0,17.0,1.0
37,31,4.405765056610107,4.388999938964844,2.5848944187164307,4.0,8.0,13.0,1.0
37,32,5.344388008117676,5.302000045776367,3.42502498626709,4.0,10.0,17.0,1.0
37,33,6.265577793121338,6.131999969482422,4.385268211364746,5.0,12.0,24.0,1.0
37,34,4.199179172515869,4.124000072479248,2.3901095390319824,4.0,7.0,12.0,1.0
37,35,5.3593621253967285,5.330999851226807,4.052337646484375,4.0,11.0,18.010000228881836,1.0
37,36,2.218644618988037,2.2279999256134033,2.0985748767852783,1.0,5.0,11.0,1.0
37,38,1.8297553062438965,1.8079999685287476,1.5450358390808105,1.0,3.0,8.0,1.0
37,39,3.18027400970459,3.171999931335449,2.8443655967712402,2.0,6.0,14.010000228881836,1.0
37,40,3.1645822525024414,3.2860000133514404,2.798607587814331,2.0,7.0,14.0,1.0
37,41,5.249805450439453,5.348999977111816,4.788026809692383,4.0,11.0,23.010000228881836,1.0
37,42,3.383232593536377,3.3519999980926514,2.5992491245269775,2.0,7.0,12.010000228881836,1.0
37,43,4.887434482574463,4.947000026702881,3.5975255966186523,4.0,10.0,16.0,1.0
37,44,3.6882236003875732,3.687000036239624,2.574690341949463,3.0,7.0,12.010000228881836,1.0
37,45,5.311803817749023,5.2769999504089355,4.069922924041748,4.0,11.0,19.0,1.0
37,46,4.086661338806152,4.171999931335449,3.1483991146087646,3.0,8.0,15.0,1.0
